1	405	950	19	9000
2	380	995	13	9000
3	2	969	14	9000
4	353	918	13	9000
5	259	693	16	11000
6	7	996	17	9000
7	6	722	17	9000
8	58	872	11	9000
9	134	821	16	9000
10	109	599	19	11000
11	278	918	18	9000
12	231	917	13	9000
13	226	848	16	9000
14	257	968	18	9000
15	204	724	17	11000
16	454	993	15	9000
17	456	996	10	9000
18	81	748	18	9000
19	81	843	18	9000
20	131	518	16	11000
21	34	594	17	9000
22	134	799	12	9000
23	427	975	15	9000
24	58	699	18	9000
25	130	624	15	11000
26	230	872	18	9000
27	457	999	12	9000
28	81	973	11	9000
29	56	644	12	9000
30	528	969	16	11000
31	182	772	19	9000
32	58	974	15	9000
33	57	848	10	9000
34	230	867	17	9000
35	156	598	15	11000
36	279	919	10	9000
37	334	998	14	9000
38	407	969	18	9000
39	109	749	16	9000
40	378	844	17	11000
41	151	898	14	9000
42	454	992	14	9000
43	426	995	15	9000
44	178	818	17	9000
45	457	843	17	11000
46	426	996	11	9000
47	33	918	16	9000
48	107	820	16	9000
49	383	999	12	9000
50	229	692	11	11000
51	205	768	12	9000
52	432	975	16	9000
53	107	644	17	9000
54	332	999	11	9000
55	127	644	19	11000
56	54	923	11	9000
57	107	892	19	9000
58	201	774	11	9000
59	354	970	11	9000
60	234	667	14	11000
61	409	947	12	9000
62	252	895	15	9000
63	157	950	11	9000
64	307	944	12	9000
65	357	743	16	11000
66	2	543	13	9000
67	233	847	20	9000
68	457	1000	15	9000
69	7	943	18	9000
70	159	667	10	11000
71	228	948	13	9000
72	133	792	12	9000
73	33	596	17	9000
74	82	997	10	9000
75	159	648	10	11000
76	28	800	15	9000
77	381	969	13	9000
78	331	920	17	9000
79	281	819	12	9000
80	303	799	14	11000
81	206	922	16	9000
82	355	924	11	9000
83	380	974	10	9000
84	233	943	17	9000
85	328	770	14	11000
86	209	895	16	9000
87	403	999	18	9000
88	303	971	12	9000
89	407	967	10	9000
90	204	649	15	11000
91	104	674	18	9000
92	426	996	18	9000
93	257	921	16	9000
94	130	724	20	9000
95	401	823	15	11000
96	7	571	12	9000
97	59	895	16	9000
98	306	950	14	9000
99	202	923	15	9000
100	554	996	10	11000
101	101	648	16	9000
102	327	869	11	9000
103	58	817	12	9000
104	302	871	15	9000
105	354	822	14	11000
106	132	825	16	9000
107	155	948	12	9000
108	157	918	10	9000
109	356	899	20	9000
110	403	897	12	11000
111	55	900	11	9000
112	228	797	14	9000
113	379	917	14	9000
114	332	924	16	9000
115	479	897	11	11000
116	108	920	15	9000
117	56	867	14	9000
118	433	969	16	9000
119	151	971	15	9000
120	534	974	16	11000
121	429	975	14	9000
122	1	996	10	9000
123	309	923	13	9000
124	357	967	17	9000
125	404	847	13	11000
126	205	917	17	9000
127	459	996	18	9000
128	405	967	10	9000
129	330	969	13	9000
130	378	822	11	11000
131	79	623	14	9000
132	31	569	17	9000
133	278	917	11	9000
134	81	693	14	9000
135	453	900	13	11000
136	127	743	17	9000
137	3	796	14	9000
138	333	900	17	9000
139	76	721	12	9000
140	184	667	16	11000
141	226	895	15	9000
142	453	992	18	9000
143	77	697	19	9000
144	27	724	10	9000
145	459	973	11	11000
146	304	950	14	9000
147	408	1000	12	9000
148	332	967	13	9000
149	277	867	15	9000
150	27	449	19	11000
151	53	595	16	9000
152	326	875	14	9000
153	230	872	11	9000
154	54	894	18	9000
155	157	623	18	11000
156	455	998	15	9000
157	256	896	11	9000
158	34	620	18	9000
159	282	967	17	9000
160	52	474	13	11000
161	457	997	15	9000
162	455	999	15	9000
163	430	1000	15	9000
164	303	845	16	9000
165	526	969	20	11000
166	226	842	18	9000
167	406	996	20	9000
168	178	746	19	9000
169	304	948	13	9000
170	581	973	17	11000
171	78	617	15	9000
172	426	994	18	9000
173	356	992	19	9000
174	6	768	18	9000
175	57	497	12	11000
176	151	843	17	9000
177	184	947	19	9000
178	332	942	14	9000
179	129	944	20	9000
180	484	869	15	11000
181	355	950	14	9000
182	382	974	12	9000
183	209	898	20	9000
184	158	694	10	9000
185	459	843	15	11000
186	83	994	20	9000
187	430	974	19	9000
188	156	973	16	9000
189	402	993	15	9000
190	579	969	14	11000
191	203	967	16	9000
192	253	975	18	9000
193	131	820	11	9000
194	2	870	13	9000
195	278	771	20	11000
196	126	817	11	9000
197	254	969	20	9000
198	378	948	17	9000
199	252	923	11	9000
200	78	470	17	11000
201	202	944	13	9000
202	156	818	16	9000
203	407	1000	11	9000
204	183	771	17	9000
205	604	998	12	11000
206	383	946	14	9000
207	77	948	19	9000
208	255	797	18	9000
209	4	819	16	9000
210	578	1000	11	11000
211	353	922	17	9000
212	5	745	15	9000
213	4	642	17	9000
214	78	918	11	9000
215	480	922	14	11000
216	27	870	14	9000
217	454	1000	17	9000
218	401	992	10	9000
219	403	968	12	9000
