1	28	973	19	9000
2	429	995	15	9000
3	29	748	11	9000
4	383	973	10	9000
5	408	792	18	11000
6	7	621	14	9000
7	78	925	14	9000
8	159	817	17	9000
9	109	1000	12	9000
10	156	593	19	11000
11	356	999	15	9000
12	305	868	19	9000
13	377	921	20	9000
14	457	998	12	9000
15	80	499	16	11000
16	354	925	13	9000
17	458	999	19	9000
18	153	998	11	9000
19	52	842	15	9000
20	429	923	13	11000
21	353	942	20	9000
22	283	949	14	9000
23	33	823	15	9000
24	180	825	20	9000
25	53	474	10	11000
26	306	874	12	9000
27	81	950	13	9000
28	103	817	15	9000
29	151	997	16	9000
30	159	622	17	11000
31	307	972	18	9000
32	105	672	19	9000
33	332	975	16	9000
34	454	995	19	9000
35	403	799	11	11000
36	378	974	18	9000
37	155	692	13	9000
38	155	996	18	9000
39	57	994	20	9000
40	304	773	18	11000
41	279	844	20	9000
42	276	925	10	9000
43	451	1000	14	9000
44	78	820	11	9000
45	434	917	18	11000
46	329	999	19	9000
47	258	818	10	9000
48	109	644	10	9000
49	329	992	12	9000
50	179	598	17	11000
51	158	899	10	9000
52	78	969	10	9000
53	351	997	15	9000
54	329	925	14	9000
55	555	973	10	11000
56	226	817	10	9000
57	255	867	19	9000
58	379	995	20	9000
59	31	792	13	9000
60	209	724	20	11000
61	282	920	12	9000
62	280	870	13	9000
63	29	567	13	9000
64	7	950	20	9000
65	402	818	17	11000
66	378	943	12	9000
67	181	870	10	9000
68	132	943	17	9000
69	429	970	19	9000
70	528	947	20	11000
71	253	897	10	9000
72	177	768	11	9000
73	108	692	11	9000
74	276	845	13	9000
75	431	820	18	11000
76	76	943	10	9000
77	383	999	13	9000
78	408	949	12	9000
79	458	995	11	9000
80	402	793	15	11000
81	157	999	15	9000
82	452	993	20	9000
83	79	649	19	9000
84	103	842	12	9000
85	405	872	10	11000
86	378	967	11	9000
87	132	843	16	9000
88	227	971	19	9000
89	57	798	19	9000
90	159	570	10	11000
91	407	967	18	9000
92	281	971	18	9000
93	29	624	18	9000
94	131	993	12	9000
95	584	1000	18	11000
96	353	900	19	9000
97	179	725	20	9000
98	58	767	18	9000
99	103	946	15	9000
100	53	522	16	11000
101	205	894	12	9000
102	407	943	14	9000
103	126	821	15	9000
104	380	950	18	9000
105	378	843	16	11000
106	330	945	14	9000
107	279	924	19	9000
108	384	972	15	9000
109	101	644	11	9000
110	284	769	20	11000
111	408	949	10	9000
112	108	943	20	9000
113	432	992	17	9000
114	54	974	13	9000
115	484	871	11	11000
116	431	1000	10	9000
117	306	970	19	9000
118	104	921	10	9000
119	332	969	12	9000
120	253	673	17	11000
121	209	770	14	9000
122	251	972	17	9000
123	256	892	13	9000
124	57	919	10	9000
125	609	997	14	11000
126	82	893	18	9000
127	282	921	18	9000
128	301	917	12	9000
129	155	846	17	9000
130	151	574	10	11000
131	108	774	10	9000
132	382	925	16	9000
133	234	843	16	9000
134	358	946	13	9000
135	607	995	10	11000
136	351	924	11	9000
137	434	971	11	9000
138	433	974	18	9000
139	183	970	18	9000
140	153	617	13	11000
141	309	870	19	9000
142	331	996	14	9000
143	384	942	17	9000
144	126	844	13	9000
145	580	972	10	11000
146	307	967	11	9000
147	159	843	18	9000
148	229	947	10	9000
149	182	968	15	9000
150	155	675	11	11000
151	54	971	19	9000
152	304	850	14	9000
153	107	643	15	9000
154	251	897	16	9000
155	82	594	16	11000
156	134	667	15	9000
157	455	993	15	9000
158	406	992	12	9000
159	58	799	11	9000
160	207	699	19	11000
161	158	724	16	9000
162	309	842	16	9000
163	1	623	18	9000
164	27	971	20	9000
165	531	950	18	11000
166	108	922	17	9000
167	131	969	13	9000
168	379	950	13	9000
169	53	821	20	9000
170	233	750	14	11000
171	354	998	18	9000
172	404	999	11	9000
173	28	650	13	9000
174	28	774	16	9000
175	358	846	12	11000
176	255	996	12	9000
177	258	999	11	9000
178	433	996	15	9000
179	278	899	20	9000
180	133	519	14	11000
181	132	996	19	9000
182	207	944	16	9000
183	57	823	17	9000
184	253	844	19	9000
185	208	669	18	11000
186	229	820	14	9000
187	1	568	12	9000
188	101	847	14	9000
189	132	720	10	9000
190	432	949	12	11000
191	255	925	11	9000
192	409	997	11	9000
193	106	746	12	9000
194	406	944	20	9000
195	130	620	20	11000
196	302	894	11	9000
197	459	998	10	9000
198	308	944	17	9000
199	182	717	13	9000
200	157	649	20	11000
201	9	799	16	9000
202	34	623	20	9000
203	1	600	16	9000
204	156	850	19	9000
205	408	870	14	11000
