1	105	843	14	9000
2	301	894	20	9000
3	4	674	14	9000
4	382	975	11	9000
5	530	920	16	11000
6	333	992	14	9000
7	155	820	15	9000
8	8	893	13	9000
9	109	823	17	9000
10	403	925	19	11000
11	130	848	10	9000
12	203	943	16	9000
13	301	921	13	9000
14	253	794	12	9000
15	553	942	12	11000
16	401	975	20	9000
17	432	1000	15	9000
18	201	800	19	9000
19	303	868	18	9000
20	433	820	10	11000
21	355	898	19	9000
22	456	993	19	9000
23	133	845	18	9000
24	384	943	17	9000
25	306	821	14	11000
26	354	895	19	9000
27	207	817	17	9000
28	1	568	10	9000
29	31	925	13	9000
30	555	975	12	11000
31	55	947	15	9000
32	79	697	19	9000
33	333	1000	17	9000
34	152	768	16	9000
35	376	848	12	11000
36	179	999	18	9000
37	405	942	16	9000
38	433	969	15	9000
39	428	972	18	9000
40	52	497	17	11000
41	327	945	15	9000
42	5	845	17	9000
43	402	968	10	9000
44	1	899	14	9000
45	51	518	19	11000
46	157	849	18	9000
47	431	975	19	9000
48	9	819	15	9000
49	455	997	12	9000
50	58	473	13	11000
51	201	919	13	9000
52	403	970	15	9000
53	233	924	15	9000
54	152	696	11	9000
55	76	543	17	11000
56	406	970	12	9000
57	308	873	15	9000
58	459	999	19	9000
59	31	942	15	9000
60	279	798	15	11000
61	228	943	16	9000
62	3	792	13	9000
63	2	798	20	9000
64	78	721	20	9000
65	332	749	18	11000
66	128	946	16	9000
67	283	898	12	9000
68	406	992	13	9000
69	409	969	12	9000
70	405	922	14	11000
71	83	721	13	9000
72	327	996	15	9000
73	106	644	20	9000
74	382	972	12	9000
75	329	749	16	11000
76	176	870	13	9000
77	127	950	15	9000
78	134	996	11	9000
79	9	546	17	9000
80	333	770	11	11000
81	207	918	12	9000
82	306	867	13	9000
83	205	772	17	9000
84	431	974	11	9000
85	81	469	18	11000
86	427	970	14	9000
87	252	794	18	9000
88	184	795	20	9000
89	276	817	18	9000
90	304	692	12	11000
91	176	899	17	9000
92	108	973	18	9000
93	106	643	19	9000
94	6	773	16	9000
95	34	475	14	11000
96	252	875	12	9000
97	130	695	14	9000
98	330	868	19	9000
99	205	897	12	9000
100	353	842	12	11000
101	78	770	11	9000
102	307	845	17	9000
103	126	797	17	9000
104	105	947	13	9000
105	108	497	19	11000
106	80	718	12	9000
107	208	792	11	9000
108	101	670	10	9000
109	326	923	20	9000
110	103	524	20	11000
111	204	744	13	9000
112	9	919	12	9000
113	304	848	14	9000
114	305	872	14	9000
115	76	546	12	11000
116	331	945	18	9000
117	55	695	14	9000
118	333	896	13	9000
119	381	950	19	9000
120	76	569	15	11000
121	2	774	16	9000
122	106	693	11	9000
123	331	974	19	9000
124	230	797	19	9000
125	207	642	18	11000
126	159	774	18	9000
127	58	822	11	9000
128	101	645	11	9000
129	279	925	19	9000
130	458	870	18	11000
131	276	848	14	9000
132	280	919	19	9000
133	379	967	18	9000
134	405	1000	20	9000
135	176	648	14	11000
136	130	749	20	9000
137	404	967	20	9000
138	456	993	14	9000
139	251	942	13	9000
140	279	773	14	11000
141	1	772	17	9000
142	377	923	12	9000
143	279	992	17	9000
144	458	993	13	9000
145	256	695	17	11000
146	104	774	20	9000
147	357	948	14	9000
148	132	823	13	9000
149	78	693	18	9000
150	404	923	20	11000
151	326	998	12	9000
