1	326	868	19	9000
2	134	893	12	9000
3	179	975	14	9000
4	81	995	19	9000
5	109	593	14	11000
6	258	923	13	9000
7	82	944	20	9000
8	153	947	13	9000
9	279	945	20	9000
10	528	997	12	11000
11	409	971	18	9000
12	459	997	15	9000
13	406	970	18	9000
14	77	822	16	9000
15	351	799	15	11000
16	205	975	17	9000
17	276	824	19	9000
18	381	974	17	9000
19	302	974	11	9000
20	4	469	19	11000
21	134	999	18	9000
22	157	822	19	9000
23	334	943	19	9000
24	308	872	15	9000
25	356	849	18	11000
26	457	996	16	9000
27	127	818	12	9000
28	384	995	11	9000
29	457	993	20	9000
30	327	773	12	11000
31	379	950	15	9000
32	83	848	18	9000
33	358	919	15	9000
34	30	650	10	9000
35	109	569	13	11000
36	258	897	20	9000
37	354	923	20	9000
38	226	774	18	9000
39	130	674	15	9000
40	277	775	10	11000
41	177	922	19	9000
42	29	649	18	9000
43	357	898	14	9000
44	454	995	16	9000
45	329	743	11	11000
46	428	974	16	9000
47	128	871	14	9000
48	308	997	12	9000
49	430	998	18	9000
50	4	470	11	11000
51	1	971	12	9000
52	259	992	13	9000
53	132	871	20	9000
54	106	873	10	9000
55	602	994	11	11000
56	279	999	17	9000
57	234	994	10	9000
58	306	924	11	9000
59	180	845	18	9000
60	283	724	12	11000
61	376	995	19	9000
62	78	899	12	9000
63	229	996	12	9000
64	26	669	15	9000
65	458	920	15	11000
66	84	868	16	9000
67	407	996	16	9000
68	154	694	19	9000
69	457	992	14	9000
70	254	721	10	11000
71	305	968	10	9000
72	408	969	12	9000
73	133	895	15	9000
74	28	769	11	9000
75	384	800	14	11000
76	106	917	16	9000
77	101	649	17	9000
78	359	899	11	9000
79	152	721	18	9000
80	282	798	18	11000
81	226	768	13	9000
82	151	948	15	9000
83	231	825	18	9000
84	302	944	14	9000
85	552	970	15	11000
86	109	771	18	9000
87	301	893	13	9000
88	132	667	13	9000
89	131	897	10	9000
90	358	771	14	11000
91	456	993	19	9000
92	8	717	15	9000
93	31	693	18	9000
94	457	1000	10	9000
95	507	996	18	11000
96	109	750	15	9000
97	407	968	19	9000
98	79	870	11	9000
99	203	969	10	9000
100	330	722	17	11000
101	404	947	14	9000
102	383	949	15	9000
103	52	674	11	9000
104	255	797	16	9000
105	332	719	11	11000
106	377	972	17	9000
107	231	793	17	9000
108	308	967	13	9000
109	457	1000	14	9000
110	582	999	16	11000
111	52	821	15	9000
112	33	872	15	9000
113	83	998	11	9000
114	409	992	11	9000
115	528	969	11	11000
116	326	973	10	9000
117	76	844	18	9000
118	333	943	12	9000
119	353	996	11	9000
120	478	974	12	11000
121	351	971	15	9000
122	354	974	19	9000
123	376	950	18	9000
124	455	998	20	9000
125	9	418	13	11000
126	127	946	17	9000
127	156	943	10	9000
128	304	844	11	9000
129	352	975	12	9000
130	280	699	13	11000
131	283	895	13	9000
132	455	996	13	9000
133	257	920	16	9000
134	134	971	15	9000
135	327	843	16	11000
136	430	999	13	9000
137	258	823	13	9000
138	104	670	14	9000
139	56	720	19	9000
140	504	946	12	11000
141	326	893	12	9000
142	381	1000	18	9000
143	34	799	10	9000
144	182	799	12	9000
145	478	918	11	11000
146	456	999	14	9000
147	6	944	15	9000
148	282	967	13	9000
149	201	820	11	9000
150	501	973	11	11000
151	231	973	12	9000
152	431	975	17	9000
153	428	968	11	9000
154	58	699	20	9000
155	301	824	10	11000
156	184	771	10	9000
157	383	999	11	9000
158	283	945	20	9000
159	309	925	14	9000
160	553	975	19	11000
161	84	949	15	9000
162	380	975	20	9000
163	409	999	11	9000
164	181	821	17	9000
165	58	519	18	11000
166	358	945	17	9000
167	380	996	14	9000
168	278	943	19	9000
169	182	942	16	9000
170	182	672	11	11000
171	101	997	13	9000
172	281	850	13	9000
173	380	948	16	9000
174	381	947	17	9000
175	354	818	14	11000
176	30	972	11	9000
177	407	971	10	9000
178	54	849	15	9000
179	106	873	18	9000
180	131	521	16	11000
181	283	970	20	9000
182	404	975	20	9000
183	251	1000	10	9000
184	308	924	17	9000
185	2	394	16	11000
186	229	892	17	9000
187	357	995	12	9000
188	54	623	10	9000
189	182	997	18	9000
190	209	700	14	11000
191	307	893	13	9000
192	327	950	10	9000
193	79	775	10	9000
194	405	1000	13	9000
195	152	646	12	11000
196	82	895	17	9000
197	384	925	15	9000
198	59	897	17	9000
199	353	949	16	9000
200	454	873	19	11000
201	180	920	17	9000
202	427	998	14	9000
203	280	898	16	9000
204	433	972	12	9000
205	181	595	20	11000
206	256	943	18	9000
207	230	800	18	9000
208	154	917	16	9000
209	383	919	14	9000
210	352	875	14	11000
211	257	996	16	9000
212	201	950	10	9000
213	427	997	19	9000
214	454	992	16	9000
215	233	649	20	11000
216	6	600	20	9000
217	207	995	14	9000
218	184	993	11	9000
219	426	971	14	9000
220	133	525	18	11000
221	134	818	17	9000
222	7	948	18	9000
223	52	948	16	9000
224	129	949	20	9000
225	456	967	10	11000
226	156	873	17	9000
227	358	895	15	9000
